,Bavarian,German,GBERT_avg_prob,MBERT_avg_prob
2052,wohna,wohnen,0.9999997615814208,1.0
2053,woidunga,waldungen,0.9798984527587892,1.0
2054,onwesen,anwesen,0.9999410510063172,0.9998483657836914
2055,woifoahtsort,wallfahrtsort,0.9990626573562622,1.0
2056,onteile,anteile,0.9986392855644226,0.9984052777290344
2057,woidwegn,waldwegen,0.9999986886978148,0.999433934688568
2058,ontario,kanada,0.9998908638954164,0.9999176263809204
2059,opendelta,delta,0.982170045375824,0.9976710677146912
2060,onweisunga,anweisungen,0.8963618278503418,1.0
2061,weißbachmui,weißbachmühle,1.0,1.0
2062,onlauf,anlauf,0.9908832311630248,1.0
2063,weitafiahdn,weiterführenden,0.9990955591201782,0.9999984502792358
2064,proletariat,proletariats,1.0,1.0
2065,woikreis,wahlkreis,0.999648928642273,0.9876834154129028
2066,ortschoftn,schulzenämtern,0.8903087377548218,0.95134174823761
2067,onbautn,anbauten,0.9993042349815368,0.9994307160377502
2068,onbundn,angebunden,0.989560604095459,0.746519148349762
2069,woikampf,wahlkampf,0.2075820863246917,1.0
2070,ortsdecknoma,ortsnecknamen,1.0,1.0
2071,ortseigong,ortseingang,1.0,1.0
2072,woivorschlog,wahlvorschlags,0.9782577753067015,0.989146649837494
2073,ortsend,ortsende,1.0,1.0
2074,ortsgebiet,ortsgebietes,1.0,1.0
2075,woiweis,wahlweise,0.3898771703243255,1.0
2076,ortsgrenz,ortsgrenze,1.0,1.0
2077,woiwodschoftsbsitz,woiwodschaftsbesitzes,1.0,0.9994587302207948
2078,woiwodschoftsdog,woiwodschaftstag,0.9832898378372192,0.9999693036079408
2079,weitaentwicklung,weiterentwicklung,0.9999632835388184,0.9999844431877136
2080,promüüwerte,promillewerte,0.995887815952301,1.0
2081,woiwodschoftsmarschaoi,woiwodschaftsmarschall,1.0,0.9825027585029602
2082,weitafliaßt,weiterfließt,0.998503804206848,0.9999624490737916
2083,woijfoahtsort,wallfahrtsortes,0.9458053112030028,0.940497100353241
2084,woijfoahtsort,wallfahrtsort,0.881321370601654,1.0
2085,ongrenznde,angrenzende,0.99872487783432,1.0
2086,onhöhe,anhöhe,0.9999935030937196,1.0
2087,onhechn,anhöhen,0.9502216577529908,0.9974769353866576
2088,woidrond,wald,0.3676667213439941,0.7345151305198669
2089,woifstoa,wolfstein,0.9978797435760498,0.9999852180480956
2090,woigang,wahlgang,0.9981397986412048,0.9931969046592712
2091,programmiaweakzeige,programmierwerkzeuge,0.9376415014266968,1.0
2092,ongsiedlt,siedelte,0.6819767951965332,0.9987600445747375
2093,ongschlossn,angeschlossen,0.5164581537246704,0.9881208539009094
2094,ongrenzt,grenzte,0.999939501285553,0.9962132573127748
2095,woihhomdsde,wohlhabendste,0.9999852180480956,1.0
2096,projektdatein,projektdateien,0.9999998211860656,1.0
2097,woihhomsdn,wohlhabendsten,0.9624908566474916,0.9672895669937134
2098,ongrenznd,angrenzend,0.2823983430862427,0.9999476075172424
2099,ongobn,angaben,0.2746009528636932,0.8629101514816284
2100,ongnehms,angenehmes,0.999735951423645,1.0
2101,ongheat,angehört,0.4327452182769775,0.9999993443489076
2102,ongesiedlt,angesiedelt,0.8280938863754272,1.0
2103,woihkroas,wahlkreisen,0.3495473563671112,0.8392429947853088
2104,ongeglidat,angegliedert,0.6257647275924683,0.9999645352363586
2105,preunersfelda,preunersfelder,1.0,1.0
2106,woihkroas,wahlkreises,0.8070245385169983,1.0
2107,woifora,wallfahrt,0.8582040667533875,0.4385553300380707
2108,optimiarungsvafoarn,optimierungsverfahren,0.9999459981918336,1.0
2109,profitian,profitieren,0.999991238117218,1.0
2110,produkzion,produktion,0.9999172687530518,0.9788970947265624
2111,woi,wahl,0.8204120993614197,0.7576932311058044
2112,produktkonfigurazion,produktkonfiguration,1.0,1.0
2113,orte,ort,0.9999892115592957,0.9999996423721312
2114,produktnama,produktnamen,0.9999995827674866,1.0
2115,woibeteiligung,wahlbeteiligung,0.9998484253883362,1.0
2116,privateigntüma,privateigentümer,1.0,1.0
2117,woid,bewaldet,0.9381129145622252,0.9909921884536744
2118,wohngmoa,wohngemeinde,1.0,1.0
2119,privatbsiz,privatbesitz,1.0,1.0
2120,orte,ortes,1.0,1.0
2121,orthodoxe,orthodoxer,0.8099744915962219,0.7056387662887573
2122,wohngengdn,wohngegenden,1.0,1.0
2123,woid,vorwald,0.8339567184448242,0.9747359752655028
2124,originoizuastond,originalzustand,0.9936928153038024,0.9999992847442628
2125,originoiitet,originalität,0.9993807673454284,0.9999839067459106
2126,wohngegnd,wohngegend,1.0,1.0
2127,originoie,originale,0.9999998807907104,0.9180430769920348
2128,produkzionsstätte,produktionsstätte,0.9998323321342468,1.0
2129,origineje,originelle,1.0,1.0
2130,originalvasion,originalversion,1.0,1.0
2131,privatbsitz,privatbesitz,1.0,1.0
2132,originaln,originalen,1.0,1.0
2133,produktionsstondort,produktionsstandort,1.0,1.0
2134,ortn,ortsteil,0.9997339248657228,0.9980822205543518
2135,produktionsgütaindustrie,produktionsgüterindustrie,1.0,1.0
2136,wohnhaisan,wohnhäusern,0.9999783039093018,0.9999999403953552
2137,privatn,persönliche,0.3179762661457062,0.999983847141266
2138,weißa,weißer,1.0,1.0
2139,weiß,weißes,0.999999701976776,0.9999871253967284
2140,weizsäcka,weizsäcker,1.0,1.0
2141,weitraimign,weiträumigen,1.0,1.0
2142,wohnpletz,wohnplätze,1.0,1.0
2143,weitm,weitem,0.9910643100738524,1.0
2144,wohnsiedlung,wohnsiedlungen,0.9999997615814208,1.0
2145,wohntuam,wohnturm,1.0,1.0
2146,wohnstallhaisa,wohnstallhäuser,1.0,1.0
2147,ort,straßendorf,0.9999948740005492,0.9987483620643616
2148,wohnstettn,wohnstätte,0.999997854232788,0.9999998807907104
2149,wohnhaisa,wohnhäusern,0.9999943375587464,0.9999999403953552
2150,ort,orte,0.9999997615814208,0.9999948740005492
2151,weißrussischn,belarussischen,0.9972298741340636,0.9999954104423524
2152,ort,mühle,0.3796294927597046,0.7741804718971252
2153,wohnstod,wohnstadt,1.0,1.0
2154,ort,hauptortes,0.9999986290931702,0.9960203170776368
2155,produziad,her,0.965143084526062,0.9867128133773804
2156,orbeitnde,arbeitende,0.999980092048645,1.0
2157,wohngebaidn,wohngebäuden,1.0,1.0
2158,primarschui,primarschule,0.9999998807907104,1.0
2159,priestaweihe,priesterweihe,0.8062053322792053,0.9999975562095642
2160,organischm,organischem,0.9999346137046814,1.0
2161,organisationseihheit,organisationseinheit,0.9999611377716064,0.9999989867210388
2162,organisationa,organisationen,0.9999701976776124,0.999999463558197
2163,woidkroaburg,waldkraiburg,0.9999991059303284,1.0
2164,profilaffbo,profilaufbahn,0.999999225139618,1.0
2165,ortschoft,gemeinde,0.9999859929084778,0.8056315183639526
2166,woidlond,waldland,0.9996986985206604,0.991422176361084
2167,woidlose,waldlose,1.0,0.9999998807907104
2168,woidmui,waldmühle,0.6480376720428467,0.9999999403953552
2169,orchesta,orchester,1.0,0.9985705018043518
2170,orbita,grube,0.784389317035675,0.9753376841545104
2171,wohngebaide,wohngebäuden,1.0,1.0
2172,orainastootn,anrainerstaaten,0.9405043125152588,0.9955540895462036
2173,woidmüh,waldmühle,0.7398991584777832,0.8383098244667053
2174,orainastoot,anrainerstaat,0.9916762113571168,0.9998959302902222
2175,ortschoft,kirchdorf,0.9852771162986756,0.9965136647224426
2176,optischs,optisches,0.9965816736221312,1.0
2177,wohnd,wohnt,1.0,1.0
2178,profisporaligen,profisportligen,1.0,1.0
2179,optischn,optischen,0.9999766945838928,0.9999975562095642
2180,woidoabatsgmoaschoft,waldarbeitsgemeinschaft,0.4050714373588562,0.9999960660934448
2181,ort,stadt,1.0,1.0
2182,oppositionelln,opposition,0.8618684411048889,0.9942802786827089
2183,woidrodung,waldrodung,1.0,1.0
2184,organisiad,organisiert,0.9999873638153076,0.9999998211860656
2185,ortsbuid,ortsbild,1.0,1.0
2186,weja,wählern,0.9940567016601562,0.999990701675415
2187,woidbahn,waldbahn,1.0,1.0
2188,woidgebiete,waldgebiete,0.9999998211860656,0.9973241090774536
2189,woidgebietn,waldgebieten,1.0,1.0
2190,woidgewann,waldgewann,1.0,1.0
2191,woidhaus,waldhaus,1.0,0.999991536140442
2192,weitlaifigs,weitläufiges,1.0,1.0
2193,orientiat,orientiert,0.9264225959777832,1.0
2194,prioratsglände,prioratsgelände,1.0,1.0
2195,orientian,orientieren,0.999984323978424,1.0
2196,woidhausn,waldhausen,0.8491608500480652,0.7562842965126038
2197,ortoceratitn,ortoceratiten,1.0,1.0
2198,organisiadn,organisierten,0.996588170528412,0.999999225139618
2199,woidhof,waldhof,1.0,0.9999997615814208
2200,primea,primär,0.927997350692749,0.9999887943267822
2201,orientiadn,orientierten,0.9780320525169371,1.0
2202,ortsausgong,ortsausgang,1.0,1.0
2203,ortsbewohna,ortsbewohner,1.0,1.0
2204,orglbaua,orgelbauer,0.6120074987411499,0.9999884366989136
2205,propagiat,propagiert,1.0,1.0
2206,woidige,waldige,1.0,0.9999962449073792
2207,organist,organisten,1.0,1.0
2208,organisiat,organisierte,1.0,0.9999966025352478
2209,organisian,organisieren,0.999908447265625,1.0
2210,weitgehand,weitgehend,0.9952766299247742,0.9996055364608764
2211,produzieat,produziert,1.0,0.999999225139618
2212,omtlichm,amtlichem,0.9999991059303284,1.0
2213,woiwodschoftsmarschoi,woiwodschaftsmarschall,1.0,0.989388108253479
2214,provinzpresident,provinzpräsident,1.0,1.0
2215,ogob,angabe,0.8614814877510071,0.9999995827674866
2216,provinzrod,provinzrat,1.0,1.0
2217,ogreichate,angereicherte,0.7126190066337585,0.9999998211860656
2218,ogrenzn,angrenzen,0.9997896552085876,1.0
2219,provinznama,provinznamens,1.0,1.0
2220,ogrenznd,angrenzend,1.0,1.0
2221,ogrenznde,angrenzende,0.9976911544799804,1.0
2222,ogrenzt,angrenzt,1.0,1.0
2223,ogrenzt,begrenzt,0.9999688863754272,0.8392467498779297
2224,ogricht,angerichtet,0.6604427695274353,0.9996092319488524
2225,ogriff,angriffs,0.958275020122528,0.9999667406082152
2226,oglest,abgelöst,0.3006794154644012,0.8648744225502014
2227,oglicha,angeglichen,0.5087116956710815,0.999125599861145
2228,provinzstross,provinzstraße,1.0,1.0
2229,ogmietd,angemietet,0.954592764377594,0.9999999403953552
2230,ogmietetn,angemieteten,0.7701625227928162,0.9999996423721312
2231,weinbeag,weinbergs,1.0,0.999990165233612
2232,provinzstatus,metropolprovinzen,0.4571667909622192,0.974980652332306
2233,ogriffa,angegriffen,0.986884355545044,0.9998149275779724
2234,ogriffe,angriffe,0.9939587712287904,0.9999995231628418
2235,ohschrift,abschrift,0.9985514283180236,0.9999327063560486
2236,ohschrift,partiturabschrift,0.9999948740005492,0.9999994039535522
2237,oi,bestimmte,0.8130273818969727,0.9994720220565796
2238,weinguat,weingut,0.9999998807907104,0.9998059272766112
2239,weinlog,weinlage,1.0,1.0
2240,worn,geworden,0.996440589427948,0.9999990463256836
2241,provinzn,gemeindekonsortien,0.4524185061454773,0.8649148941040039
2242,oibanien,albaniens,0.9889259934425354,1.0
2243,oibum,werk,0.435943990945816,0.9997888803482056
2244,oidaablatt,altarblatt,0.2430619448423385,0.9999595880508424
2245,ohmboch,ohmbach,0.9999998807907104,1.0
2246,ogruafa,angerufen,0.4535148739814758,0.9999184608459472
2247,ogschaud,besichtigt,0.7516071200370789,0.993040144443512
2248,ogseng,angesehen,0.221928671002388,0.3565134108066559
2249,ogsezt,angesetzt,0.7295998930931091,0.9999954700469972
2250,weinbeage,weinbergen,1.0,0.999991536140442
2251,provinzn,provinz,1.0,1.0
2252,weine,weinen,0.9999988675117492,1.0
2253,ohg'riss'n,abgetragen,0.3196800351142883,0.997828483581543
2254,ogla,angler,0.9874977469444276,0.9999985098838806
2255,oidanative,alternative,0.9765520095825196,0.8933897614479065
2256,weilkirch,weilkirchen,1.0,1.0
2257,wossaeihzugsgebiet,wassereinzugsgebiet,1.0,1.0
2258,wossadichtn,wasserdichten,0.9999428987503052,1.0
2259,wossaaustrittn,wasseraustritten,1.0,1.0
2260,wossa,wassern,0.6866317391395569,0.5422083735466003
2261,weimara,weimarer,0.9766966104507446,0.9999998807907104
2262,offizielln,offiziellen,0.9551021456718444,0.9996299147605896
2263,offna,offener,0.9990137219429016,0.9999998807907104
2264,ofongd,beginnend,0.9999912977218628,0.999889314174652
2265,offezia,offizier,0.2371452152729034,0.8971512317657471
2266,offana,offener,0.8459426760673523,0.9999974966049194
2267,offaglegt,offengelegt,0.9999948740005492,0.999998152256012
2268,odenwald,odenwalds,1.0,1.0
2269,wossagfoahn,wassergefahren,0.7665145993232727,0.9999984502792358
2270,odnwoidkroas,odenwaldkreis,0.534343421459198,0.999999463558197
2271,prächting,prächtigen,0.9999552369117736,1.0
2272,wossaflächn,wasserflächen,0.395331472158432,0.9999781250953674
2273,oerkanntn,anerkannten,0.9157617688179016,0.999814510345459
2274,weiler,ortschaften,0.9965423345565796,0.7808334231376648
2275,oerkennung,anerkennung,0.9991811513900756,0.9998303651809692
2276,ofang,beginn,0.3710263669490814,0.9733131527900696
2277,pruppacha,pruppacher,1.0,1.0
2278,off'nboa,offenbar,0.5711938738822937,0.9904935956001282
2279,ogkindigt,angekündigt,0.3606387972831726,0.9998825192451476
2280,ogfongane,begonnene,0.9999995231628418,1.0
2281,weinbaugebiet,weinbaugebietes,1.0,1.0
2282,weinbaugebietn,weinbaugebieten,1.0,1.0
2283,worn,veröffentlicht,0.2990590929985046,0.4941524565219879
2284,ogfreind,kennenlernte,0.7225680351257324,0.9844152927398682
2285,oghead,angehört,0.2694564163684845,0.9999986886978148
2286,ogestrebte,angestrebte,0.999997615814209,1.0
2287,ogeordnt,angeordnet,0.662312388420105,0.9958993196487428
2288,ofotfjord,ofotfjords,1.0,1.0
2289,oft,häufig,0.9999997615814208,0.9994099736213684
2290,oftmois,oftmals,0.9999990463256836,1.0
2291,oftmois'n,oftmals,0.9822246432304382,0.999999225139618
2292,wein,weinen,0.9999720454216005,1.0
2293,ofäng,anfängen,0.7218385934829712,0.8535566926002502
2294,og'schlossn,schloss,0.950602650642395,0.9248069524765016
2295,ogeeignt,angeeignet,0.9815511107444764,1.0
2296,ogekündigt,angekündigt,0.9999927282333374,1.0
2297,ogelegt,angelegt,1.0,0.9999865889549256
2298,provinzioistoot,provinzialstaat,0.9999995827674866,1.0
2299,omtlicha,amtlicher,0.998390018939972,0.9999997615814208
2300,oktower,oktober,1.0,0.8041499257087708
2301,protestantischa,protestantischer,1.0,1.0
2302,oktobaaufstaund,oktoberaufstand,0.999999701976776,1.0
2303,wondagebiet,wandergebiet,0.8225047588348389,1.0
2304,womid,womit,0.9977127313613892,0.6037290692329407
2305,weit,westlich,0.7846180200576782,0.9991888403892516
2306,wollnersboch,wollnersbach,1.0,1.0
2307,oldnbuaga,oldenburger,0.99936705827713,0.9985337853431702
2308,oleng,anlegen,0.3068073987960815,0.9994863867759703
2309,olessn,anlässen,0.4449379742145538,0.7966699600219727
2310,okindigt,gegeben,0.999956488609314,0.9999874830245972
2311,protokanaanäischen,protosinaitischen,1.0,1.0
2312,wondmolarein,wandmalereien,0.4738236367702484,0.9956575632095336
2313,provinz,grafschaft,0.936158001422882,1.0
2314,provinz,gemeindekonsortium,0.9893325567245485,0.9821659326553344
2315,oiseits,allseits,0.3329408466815948,0.9994092583656312
2316,wondawege,wanderwege,0.9947943687438964,1.0
2317,oitoakreiz,altarkruzifix,0.9268826842308044,0.9805405139923096
2318,oiz,alz,0.9998182654380798,0.9999999403953552
2319,okindigt,bekannt,0.5536320805549622,0.9827378988265992
2320,prototypn,prototypen,1.0,0.999956488609314
2321,wong,wagen,0.4342032372951507,0.993252456188202
2322,wolfsgrund,wolfsgrundes,1.0,1.0
2323,propst,propstes,1.0,1.0
2324,proportioniat,proportioniert,1.0,1.0
2325,wolfsboch,wolfsbaches,1.0,1.0
2326,omdmoi,abendmahles,0.8843682408332825,0.9965720176696776
2327,wolfratshausa,wolfratshauser,1.0,1.0
2328,weitabrocht,hochschullehrer,0.2431569993495941,0.7211308479309082
2329,omersbach,omersbaches,1.0,1.0
2330,omessa,morosaglia,0.9999662637710572,0.9999999403953552
2331,wolfertsbronna,wolfertsbronner,1.0,1.0
2332,omt,amtes,0.9687761068344116,0.9977781772613524
2333,propen,propan,0.9999961256980896,1.0
2334,omtli,amtlich,0.4049829542636871,0.9999999403953552
2335,ombronetoi,ombronetals,1.0,1.0
2336,wolgaplottn,wolgaplatte,1.0,1.0
2337,wollega,wolega,1.0,1.0
2338,olltagslebn,alltagsleben,0.9951063990592957,0.9996544122695924
2339,wollberger,wollbergers,1.0,1.0
2340,olympiajoarn,olympiajahren,0.9793718457221984,1.0
2341,olympischn,olympischen,0.9999866485595704,0.9492578506469728
2342,olympischs,olympisches,0.9999999403953552,1.0
2343,ortsgruppn,ortsgruppe,1.0,1.0
2344,wolhynien,wolyn,1.0,1.0
2345,oidasheim,altersheim,0.999524176120758,0.9999815821647644
2346,oidnoadische,altnordische,0.9981082677841188,1.0
2347,weinonbauort,weinanbauort,1.0,1.0
2348,oidlandgreis,altlandkreis,0.9999991655349731,1.0
2349,oidmarkkroas,altmarkkreis,0.9999992847442628,1.0
2350,provinzhaptstadt,provinzhauptstadt,1.0,1.0
2351,oidnordische,altnordische,1.0,1.0
2352,oidstodquartia,altstadtquartier,0.4261354506015777,1.0
2353,provinzgrenz,provinzgrenze,1.0,1.0
2354,weinonbauregion,weinanbauregion,1.0,1.0
2355,oidort,altortes,0.959925651550293,0.9987872242927552
2356,weisendoaf,weisendorf,0.9999428987503052,1.0
2357,oidisländisch,altisländisch,1.0,0.999955117702484
2358,worn,aufgenommen,0.1640591621398925,0.4086869060993194
2359,oidirisch,altirisch,1.0,0.9999991655349731
2360,weinlogn,weinlagen,1.0,1.0
2361,oidbaierns,altbayerns,1.0,1.0
2362,provinzhaptstädt,provinzhauptstädte,0.9999997615814208,1.0
2363,oidgmoa,altgemeinde,0.9985716938972472,0.9975655674934388
2364,oidgriachisch,altgriechisch,1.0,1.0
2365,oidgriachischn,altgriechischen,0.3150669932365417,1.0
2366,provinzhaptstod,zentrum,0.6083962917327881,0.9999993443489076
2367,weinobaugebiet,weinanbaugebiet,1.0,1.0
2368,worafhi,woraufhin,0.9736647009849548,1.0
2369,woraf,worauf,0.9999986886978148,1.0
2370,woojzeig,wollzeug,0.6779665350914001,0.9999104142189026
2371,oipniwagäng,alpenübergängen,0.8552761077880859,0.9995187520980836
2372,oipnpäss,alpenübergänge,0.73714280128479,0.99837988615036
2373,provinz,provinzen,1.0,1.0
2374,provinz,metropolprovinz,0.9999985098838806,0.99860417842865
2375,weisungsunobhängige,weisungsunabhängige,1.0,1.0
2376,provinz,stadt,0.9999962449073792,0.9982186555862428
2377,wor's,wurde,0.7382581830024719,0.8026500940322876
2378,oigmoans,allgemeines,0.1486333608627319,0.9999985098838806
2379,wor,diente,0.9077972173690796,0.9985595345497132
2380,oijährli,alljährlich,0.999579906463623,0.9866545796394348
2381,oilphabet,alphabet,0.956082046031952,0.999999463558197
2382,oimehlich,allmählich,0.7769718170166016,1.0
2383,oinwert,zahlenwert,0.9999999403953552,1.0
2384,oiphabetes,alphabetes,1.0,0.9999984502792358
2385,oiphabetischa,alphabetischer,0.9727101922035216,0.9998441934585572
2386,ortsgrinda,ortsgründers,1.0,1.0
2387,pl,plural,0.9999986290931702,0.9999998211860656
2388,ortskean,ortskern,0.9986361265182496,1.0
2389,wennglei,wenngleich,0.9998194575309752,1.0
2390,partnaschoftliche,partnerschaftliche,1.0,1.0
2391,partnastod,partnergemeinde,0.9874041080474854,0.6749227046966553
2392,wenigsdn,wenigsten,0.9802945256233216,1.0
2393,partnastädt,partnerstädte,0.9997501373291016,0.9999996423721312
2394,pokoi,pokal,0.7858431935310364,0.6478732824325562
2395,westpommern,westpommerns,1.0,1.0
2396,westoipn,westalpen,1.0,1.0
2397,westnorwegn,westnorwegen,1.0,1.0
2398,passaschiaschiff,passagierschiffe,0.9961273074150084,1.0
2399,passenda,entsprechender,0.9971798658370972,0.99998140335083
2400,westnorwegischn,westnorwegischen,1.0,1.0
2401,passiad'a,passiert,0.6989740133285522,1.0
2402,pokoisiega,pokalsieger,0.9877372980117798,0.983608067035675
2403,westseit,westseite,0.7058693766593933,1.0
2404,westsidwestlicha,westsüdwestlicher,1.0,1.0
2405,wenig,wenige,1.0,0.999989092350006
2406,wettbeweabn,wettbewerben,0.9448742866516112,0.9997894763946532
2407,polarkroas,polarkreises,1.0,1.0
2408,wengal,komponenten,0.5241697430610657,0.9617924690246582
2409,partiklduachmessa,partikeldurchmesser,0.6113747954368591,1.0
2410,wettbeweab,wettbewerb,0.998184323310852,0.3933858573436737
2411,wenge,wenige,0.9673617482185364,0.469385027885437
